City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
279,northam,51.0333,-4.2167,10.9,91,60,9.36,GB,1667771661
280,ugoofaaru,5.6667,73.0,26.99,74,85,2.5,MV,1667771661
281,eureka,40.8021,-124.1637,12.08,93,99,4.02,US,1667771662
282,barranca,-10.75,-77.7667,18.4,75,22,3.79,PE,1667771420
283,aranda de duero,41.6704,-3.6892,10.89,87,100,2.15,ES,1667771662
284,tiksi,71.6872,128.8694,-16.8,93,100,9.39,RU,1667771663
285,tateyama,34.9833,139.8667,17.06,59,100,3.28,JP,1667771663
286,pajan,-1.5667,-80.4167,29.14,50,14,2.04,EC,1667771663
287,salinopolis,-0.6136,-47.3561,27.07,77,98,4.26,BR,1667771664
288,praya,14.9215,-23.5087,25.3,78,0,5.66,CV,1667771664
289,garowe,8.4054,48.4845,23.31,73,7,5.15,SO,1667771665
290,berdigestyakh,62.0989,126.6992,-32.04,100,80,1.56,RU,1667771665
291,pemangkat,1.1667,108.9667,24.4,91,100,3.08,ID,1667771665
292,aviles,43.5547,-5.9248,15.66,71,20,3.09,ES,1667771666
293,inuvik,68.3499,-133.7218,-12.44,82,75,3.09,CA,1667771666
294,diamantino,-14.4086,-56.4461,27.7,37,7,0.78,BR,1667771667
295,solhan,38.9634,41.0293,6.46,53,0,1.54,TR,1667771667
296,bambanglipuro,-7.95,110.2833,24.78,89,100,1.21,ID,1667771667
297,cyangugu,-2.4846,28.9075,15.35,94,100,0.38,RW,1667771668
298,hakui,36.8833,136.7833,9.08,72,95,1.52,JP,1667771668
299,sioux lookout,50.1001,-91.917,2.04,87,100,4.12,CA,1667771668
300,leh,34.1667,77.5833,-0.82,71,100,1.59,IN,1667771571
301,bathsheba,13.2167,-59.5167,27.34,83,40,5.66,BB,1667771669
302,jacareacanga,-6.2222,-57.7528,27.91,63,100,1.27,BR,1667771497
303,launceston,-41.45,147.1667,16.2,81,21,0.51,AU,1667771669
304,tigil,57.8,158.6667,-14.03,93,39,1.26,RU,1667771670
305,yudong,29.385,106.5194,19.72,75,8,0.42,CN,1667771670
306,padang,-0.9492,100.3543,23.03,86,100,1.23,ID,1667771671
307,vanimo,-2.6741,141.3028,26.69,83,99,1.31,PG,1667771671
308,lloydminster,53.2835,-110.0016,-12.88,66,100,7.72,CA,1667771671
309,sur,22.5667,59.5289,26.6,66,91,3.53,OM,1667771672
310,itarema,-2.9248,-39.9167,26.18,77,91,6.1,BR,1667771672
311,bilibino,68.0546,166.4372,-13.74,93,99,1.68,RU,1667771672
312,nantucket,41.2835,-70.0995,18.06,94,0,4.63,US,1667771520
313,rocha,-34.4833,-54.3333,15.84,76,7,4.99,UY,1667771673
314,waitara,-38.925,174.25,15.12,79,100,3.66,NZ,1667771673
315,vucje,42.8653,21.9114,10.97,95,98,0.62,RS,1667771674
316,flin flon,54.7682,-101.865,-6.09,79,100,8.75,CA,1667771674
317,tura,25.5198,90.2201,18.5,88,0,1.38,IN,1667771674
318,fensmark,55.2792,11.8038,10.14,71,100,8.4,DK,1667771675
319,ebetsu,43.1081,141.5506,2.84,64,35,1.78,JP,1667771675
320,pangkalanbuun,-2.6833,111.6167,22.5,99,100,1.14,ID,1667771675
321,caravelas,-17.7125,-39.2481,22.58,66,100,4.35,BR,1667771676
322,kieta,-6.2167,155.6333,25.73,89,98,2.94,PG,1667771676
323,shaunavon,49.6501,-108.4181,-10.12,84,98,6.73,CA,1667771676
324,pincher creek,49.4833,-113.952,-10.94,82,100,4.12,CA,1667771677
325,te anau,-45.4167,167.7167,12.54,62,62,2.51,NZ,1667771677
326,marzuq,14.4,46.4667,18.77,74,0,1.96,YE,1667771677
327,oudtshoorn,-33.5907,22.2014,16.2,66,97,1.2,ZA,1667771678
328,upata,8.0086,-62.3989,23.87,83,100,1.73,VE,1667771678
329,bressanone,46.715,11.656,10.81,77,99,0.68,IT,1667771678
330,nativitas,19.2333,-98.3167,23.25,35,4,2.26,MX,1667771679
331,pachino,36.7186,15.0907,17.57,64,0,1.97,IT,1667771679
332,kavaratti,10.5669,72.642,27.34,75,0,2.35,IN,1667771679
333,leshukonskoye,64.8989,45.7622,-2.73,90,98,3.75,RU,1667771680
334,hervey bay,-25.2986,152.8535,22.08,56,7,6.92,AU,1667771680
335,asau,46.4333,26.4,11.51,93,100,1.52,RO,1667771680
336,homa bay,-0.5273,34.4571,19.57,82,97,0.45,KE,1667771680
337,souillac,-20.5167,57.5167,22.21,78,20,2.06,MU,1667771681
338,vestmannaeyjar,63.4427,-20.2734,5.59,68,24,5.01,IS,1667771681
339,terme,41.2092,36.9739,15.25,75,100,2.99,TR,1667771681
340,gat,31.61,34.7642,21.38,100,4,1.39,IL,1667771682
341,araouane,18.9048,-3.5265,26.0,16,0,3.86,ML,1667771682
342,satipo,-11.2522,-74.6386,26.52,59,68,0.04,PE,1667771682
343,freeport,40.6576,-73.5832,22.77,82,99,6.26,US,1667771599
344,saint george,37.1041,-113.5841,20.53,27,0,2.57,US,1667771683
345,ruteng,-8.6136,120.4721,17.2,91,95,0.63,ID,1667771683
346,ilheus,-14.7889,-39.0494,24.9,78,75,4.63,BR,1667771329
347,thompson,55.7435,-97.8558,-4.91,86,100,6.17,CA,1667771555
348,zheleznodorozhnyy,55.7503,38.0042,0.34,86,100,3.77,RU,1667771684
349,mount gambier,-37.8333,140.7667,17.9,67,6,1.82,AU,1667771684
350,ambon,-3.6954,128.1814,25.08,16,40,2.57,ID,1667771684
351,muros,42.7762,-9.0603,16.19,72,28,6.01,ES,1667771685
352,atakpame,7.5333,1.1333,24.65,73,62,1.69,TG,1667771685
353,dharchula,29.85,80.5333,13.65,46,95,2.9,IN,1667771685
354,labuhan,-6.8844,112.2051,25.66,83,100,1.82,ID,1667771686
355,manadhoo,5.7667,73.3833,26.84,73,86,1.61,MV,1667771686
356,vila velha,-20.3297,-40.2925,22.97,81,20,4.63,BR,1667771686
357,fort nelson,58.8053,-122.7002,-14.23,66,75,4.12,CA,1667771687
358,valleyview,55.0667,-117.2859,-14.98,72,100,4.63,CA,1667771687
359,roma,43.2128,-75.4557,22.75,87,50,4.39,US,1667771687
360,asyut,27.181,31.1837,18.1,35,1,2.44,EG,1667771688
361,jieshi,22.8134,115.8257,20.05,83,86,5.42,CN,1667771688
362,santa luzia,-19.7697,-43.8514,24.5,48,20,5.14,BR,1667771688
363,odesskoye,54.2111,72.9651,-1.48,88,93,3.92,RU,1667771689
364,dingle,10.9995,122.6711,24.33,93,73,2.66,PH,1667771689
365,weligama,5.9667,80.4167,24.19,87,59,0.27,LK,1667771689
366,faanui,-16.4833,-151.75,25.54,82,100,11.42,PF,1667771689
367,madera,37.1666,-119.8343,18.03,62,100,1.34,US,1667771690
368,doha,25.2867,51.5333,28.94,58,0,3.09,QA,1667771653
369,udachnyy,66.4167,112.4,-29.56,100,92,1.69,RU,1667771690
370,jiuquan,39.7432,98.5174,0.11,42,71,0.86,CN,1667771691
371,isangel,-19.55,169.2667,29.06,84,75,2.06,VU,1667771691
372,estelle,29.8458,-90.1067,28.0,70,40,5.14,US,1667771691
373,cuajinicuilapa,16.4667,-98.4167,30.24,66,13,3.59,MX,1667771692
374,amahai,-3.3333,128.9167,26.63,80,100,1.24,ID,1667771692
375,san ramon,37.7799,-121.978,17.53,58,100,2.68,US,1667771692
376,chicama,-7.8447,-79.1469,18.3,69,7,3.91,PE,1667771693
377,paris,48.8534,2.3488,12.43,93,75,6.17,FR,1667771281
378,prince rupert,54.3161,-130.3201,2.05,37,0,7.2,CA,1667771693
379,abeche,13.8292,20.8324,27.36,20,4,3.46,TD,1667771693
380,ostrovnoy,68.0531,39.5131,0.17,96,100,7.63,RU,1667771694
381,bundaberg,-24.85,152.35,24.01,69,0,0.89,AU,1667771694
382,steinbach,50.1667,8.5667,9.86,76,75,4.63,DE,1667771694
383,maarianhamina,60.0973,19.9348,9.92,87,100,7.72,AX,1667771695
384,tazovskiy,67.4667,78.7,-6.6,96,100,3.13,RU,1667771695
385,sao joao da barra,-21.6403,-41.0511,23.05,72,0,4.41,BR,1667771695
386,chulym,55.0997,80.9572,-2.66,95,99,4.52,RU,1667771696
387,codrington,-38.2667,141.9667,16.6,75,3,1.02,AU,1667771696
388,bereda,43.2686,-7.5406,12.45,87,30,3.28,ES,1667771697
389,iqaluit,63.7506,-68.5145,-12.15,67,20,2.57,CA,1667771697
390,teya,60.3778,92.6267,-3.38,97,100,0.86,RU,1667771697
391,erenhot,43.6475,111.9767,-1.08,45,0,2.54,CN,1667771698
392,namatanai,-3.6667,152.4333,28.19,75,93,2.06,PG,1667771698
393,baruun-urt,46.6806,113.2792,-4.62,63,0,3.51,MN,1667771698
394,saint-augustin,51.226,-58.6502,6.13,99,100,0.79,CA,1667771699
395,fuerte olimpo,-21.0415,-57.8738,26.47,29,0,2.78,PY,1667771699
396,bristol,41.8334,-71.1662,23.39,77,100,4.02,US,1667771699
397,maragogi,-9.0122,-35.2225,24.4,90,89,4.95,BR,1667771700
398,svetlyy,54.675,20.1347,5.03,82,24,6.15,RU,1667771700
399,fort myers beach,26.452,-81.9481,30.57,65,97,4.02,US,1667771700
400,manta,-0.95,-80.7333,22.88,83,75,5.66,EC,1667771701
401,portland,45.5234,-122.6762,5.81,92,100,1.34,US,1667771064
402,galle,6.0367,80.217,24.98,83,52,0.3,LK,1667771701
403,hukuntsi,-24.0,21.75,18.39,83,100,6.94,BW,1667771701
404,laurel,39.0993,-76.8483,25.39,80,100,3.09,US,1667771312
405,osmena,10.5208,119.9258,28.11,78,98,6.75,PH,1667771702
406,natal,-5.795,-35.2094,27.36,73,20,7.72,BR,1667771675
407,astoria,46.1879,-123.8313,6.63,90,100,0.89,US,1667771703
408,salmo,49.1999,-117.2689,3.27,56,100,2.51,CA,1667771703
409,neftcala,39.3742,49.2472,11.6,73,100,9.81,AZ,1667771704
410,badarpur,24.9,92.6,19.53,87,0,1.21,IN,1667771704
411,mosquera,4.7059,-74.2302,12.05,94,75,3.6,CO,1667771360
412,aranos,-24.1333,19.1167,22.85,41,100,3.1,NA,1667771705
413,winchester,51.0651,-1.3187,12.74,89,20,4.12,GB,1667771705
414,lethem,3.3803,-59.7968,28.03,78,20,5.14,GY,1667771705
415,odweyne,9.4092,45.064,22.09,39,5,0.44,SO,1667771706
416,necochea,-38.5473,-58.7368,22.22,39,100,7.01,AR,1667771706
417,seydisehir,37.4193,31.8453,9.13,75,78,1.71,TR,1667771707
418,buraydah,26.326,43.975,21.25,60,26,3.3,SA,1667771465
419,sydney,-33.8679,151.2073,21.29,76,40,0.51,AU,1667771421
420,lavrentiya,65.5833,-171.0,1.19,98,100,5.28,RU,1667771707
421,la ronge,55.1001,-105.2842,-7.86,67,100,7.2,CA,1667771708
422,tremedal,-14.9758,-41.4108,22.13,63,97,4.15,BR,1667771708
423,adjuntas,18.1585,-66.8018,23.32,88,34,2.06,PR,1667771709
424,skelleftea,64.7507,20.9528,2.2,100,40,2.57,SE,1667771709
425,berbera,10.4396,45.0143,25.94,68,4,0.97,SO,1667771709
426,mahanoro,-19.9,48.8,21.17,89,84,2.07,MG,1667771710
427,parelhas,-6.6878,-36.6575,27.2,64,95,7.04,BR,1667771710
428,henties bay,-22.116,14.2845,21.25,57,100,6.86,NA,1667771710
429,marana,32.4367,-111.2254,29.19,14,0,2.06,US,1667771711
430,am timan,11.0297,20.2827,26.05,30,27,0.79,TD,1667771711
431,betare oya,5.6,14.0833,19.92,73,100,1.67,CM,1667771712
432,yakima,46.4665,-120.6678,7.14,78,100,1.54,US,1667771139
433,lakhdenpokhya,61.5198,30.1992,5.03,95,100,5.31,RU,1667771712
434,puerto escondido,15.85,-97.0667,29.03,75,55,1.91,MX,1667771504
435,porto santo,33.072,-16.3415,19.21,77,40,1.54,PT,1667771713
436,taperoa,-7.2075,-36.8267,23.51,79,89,5.48,BR,1667771714
437,kyshtovka,56.555,76.6271,-2.13,92,99,4.34,RU,1667771714
438,longavi,-35.9667,-71.6833,25.63,30,100,3.12,CL,1667771715
439,nouakchott,18.0858,-15.9785,22.96,51,80,4.71,MR,1667771715
440,oktyabrskiy,54.4815,53.471,-7.5,96,54,1.62,RU,1667771716
441,kindersley,51.4668,-109.1682,-10.99,73,100,7.2,CA,1667771716
442,saint-georges,12.0564,-61.7485,28.82,79,20,6.69,GD,1667771444
443,cap malheureux,-19.9842,57.6142,20.82,76,83,5.91,MU,1667771717
444,gimli,50.6336,-96.9907,1.01,80,100,1.03,CA,1667771717
445,bayan,46.0833,127.4,-1.55,73,73,1.6,CN,1667771718
446,peace river,56.2501,-117.286,-11.83,61,40,5.66,CA,1667771718
447,teguldet,57.3064,88.1667,-2.11,88,100,5.96,RU,1667771718
448,novoagansk,61.9449,76.6625,-10.14,99,98,1.45,RU,1667771719
449,houston,29.7633,-95.3633,29.5,74,40,7.72,US,1667771390
450,macklin,52.3334,-109.9348,-13.4,91,100,4.64,CA,1667771719
451,ambilobe,-13.2,49.05,22.17,81,6,2.42,MG,1667771720
452,roros,62.5747,11.3842,-1.09,100,40,0.0,NO,1667771720
453,half moon bay,37.4636,-122.4286,18.01,57,75,5.14,US,1667771721
454,mehamn,71.0357,27.8492,2.97,70,20,7.72,NO,1667771721
455,geraldton,-28.7667,114.6,17.23,72,100,4.12,AU,1667771722
456,qinhuangdao,39.9317,119.5883,8.69,69,65,2.92,CN,1667771722
457,chifeng,42.2683,118.9636,0.45,40,0,2.2,CN,1667771723
458,talbahat,25.05,78.4333,21.26,58,91,1.43,IN,1667771723
459,truth or consequences,33.1284,-107.2528,25.51,19,21,4.27,US,1667771723
460,esqueda,30.7167,-109.5833,22.75,18,1,4.4,MX,1667771724
461,gannan,47.9147,123.5031,-2.72,82,18,2.95,CN,1667771724
462,ariquemes,-9.9133,-63.0408,29.07,41,19,0.73,BR,1667771725
463,zdvinsk,54.7021,78.661,-1.42,92,97,5.26,RU,1667771725
464,loreto,22.2667,-101.9667,25.32,13,0,2.06,MX,1667771725
465,liku,-0.7275,119.8922,23.37,92,100,1.06,ID,1667771726
466,sens,48.1667,3.3333,11.87,93,96,6.79,FR,1667771726
467,ballina,-28.8667,153.5667,20.01,85,23,2.56,AU,1667771726
468,gravdal,68.1214,13.5031,1.94,80,0,5.14,NO,1667771728
469,honavar,14.2833,74.45,25.55,72,26,2.04,IN,1667771728
470,guerrero negro,27.9769,-114.0611,21.22,57,0,5.51,MX,1667771729
471,san jose,37.3394,-121.895,18.51,52,75,2.57,US,1667771368
472,surt,31.2089,16.5887,21.08,56,41,7.81,LY,1667771730
473,comodoro rivadavia,-45.8667,-67.5,26.92,18,0,7.2,AR,1667771731
474,arlit,18.7369,7.3853,23.77,16,3,2.88,NE,1667771731
475,kahului,20.8947,-156.47,28.8,76,100,3.13,US,1667771732
476,lata,40.1629,-8.3327,13.37,96,99,0.72,PT,1667771732
477,yerbogachen,61.2767,108.0108,-9.15,97,100,2.01,RU,1667771732
478,yueyang,29.3333,113.0919,14.9,65,0,1.25,CN,1667771733
479,matamoros,25.5333,-103.25,29.5,15,0,1.74,MX,1667771628
480,arman,59.7,150.1667,-4.99,78,100,4.53,RU,1667771733
481,cabadiangan,9.7531,122.4739,24.79,91,81,2.21,PH,1667771733
482,laguna de perlas,12.3429,-83.6712,28.05,84,35,2.08,NI,1667771734
483,svetlaya,46.5389,138.3297,0.16,57,1,3.56,RU,1667771734
484,beira,-19.8436,34.8389,26.05,89,40,4.12,MZ,1667771734
485,batemans bay,-35.7167,150.1833,18.39,67,91,0.83,AU,1667771735
486,katsuura,35.1333,140.3,16.73,59,100,3.56,JP,1667771735
487,ketchikan,55.3422,-131.6461,1.62,30,0,6.66,US,1667771735
488,marevo,57.3146,32.0804,1.64,98,100,2.71,RU,1667771736
489,atar,20.5169,-13.0499,27.5,13,100,3.47,MR,1667771736
490,bucerias,20.75,-105.3333,28.32,71,5,2.64,MX,1667771653
491,kumbo,6.2,10.6667,14.93,78,40,1.14,CM,1667771736
492,lebu,-37.6167,-73.65,12.64,76,46,5.39,CL,1667771737
493,poronaysk,49.2167,143.1167,-2.48,61,8,3.7,RU,1667771453
494,rio tercero,-32.173,-64.1141,27.11,17,29,5.74,AR,1667771737
495,pontes e lacerda,-15.2261,-59.3353,28.5,26,0,1.21,BR,1667771738
496,gushikawa,26.3544,127.8686,22.57,73,87,5.35,JP,1667771738
497,mantua,45.1667,10.7833,7.83,87,20,0.45,IT,1667771738
498,hobyo,5.3505,48.5268,26.43,76,18,3.17,SO,1667771739
499,samarai,-10.6167,150.6667,28.33,74,97,2.57,PG,1667771739
500,maningrida,-12.0667,134.2667,29.28,69,72,1.78,AU,1667771739
501,port-gentil,-0.7193,8.7815,24.98,94,20,1.03,GA,1667771740
502,krasnoarmeysk,51.0239,45.6969,2.43,61,100,1.3,RU,1667771740
503,srednekolymsk,67.45,153.6833,-25.96,99,58,2.93,RU,1667771741
504,hamilton,39.1834,-84.5333,22.55,37,45,0.89,US,1667771592
505,visby,57.6409,18.296,10.59,93,100,7.2,SE,1667771741
506,port moresby,-9.4431,147.1797,24.68,88,40,2.57,PG,1667771741
507,nuuk,64.1835,-51.7216,-5.07,62,3,9.39,GL,1667771742
508,kelvington,52.1667,-103.5343,-9.59,90,100,8.85,CA,1667771742
509,alice springs,-23.7,133.8833,18.75,26,4,0.0,AU,1667771534
510,inhambane,-23.865,35.3833,24.19,89,38,2.13,MZ,1667771743
511,santa cruz,-17.8,-63.1667,32.03,29,0,2.06,BO,1667771081
512,dunedin,-45.8742,170.5036,15.31,56,1,0.67,NZ,1667771698
513,whitehorse,60.7161,-135.0538,-13.57,51,40,4.63,CA,1667771729
514,the valley,18.217,-63.0578,28.08,83,40,7.2,AI,1667771743
515,hami,42.8,93.45,7.25,27,77,1.79,CN,1667771743
516,adrar,20.5022,-10.0711,24.71,15,85,3.28,MR,1667771744
517,wanning,18.8003,110.3967,22.21,91,94,3.92,CN,1667771744
518,mitsamiouli,-11.3847,43.2844,25.06,83,1,6.08,KM,1667771744
519,santa rosalia,27.3167,-112.2833,24.01,42,5,2.96,MX,1667771745
520,susurluk,39.9136,28.1578,14.35,54,100,1.21,TR,1667771745
521,hastings,50.8552,0.5729,14.6,92,16,12.3,GB,1667771745
522,kenora,49.8167,-94.4337,0.54,80,100,6.71,CA,1667771746
523,hauterive,46.0901,3.4459,10.42,77,25,2.8,FR,1667771746
524,quzhou,28.9594,118.8686,12.15,84,8,1.08,CN,1667771746
525,kalabo,-14.97,22.6814,22.04,72,100,1.42,ZM,1667771747
526,oksfjord,70.2396,22.3479,1.11,91,100,4.23,NO,1667771747
527,shihezi,44.3,86.0333,7.25,49,100,0.03,CN,1667771747
528,mangrol,21.1167,70.1167,25.83,60,8,3.08,IN,1667771748
529,howard,39.2504,-76.933,24.41,88,91,4.16,US,1667771701
530,verkhnyaya inta,65.9811,60.3094,-1.62,97,100,2.82,RU,1667771748
531,muisne,0.6,-80.0333,23.81,79,73,3.84,EC,1667771748
532,newport,51.5877,-2.9984,11.66,86,78,10.39,GB,1667771503
533,decatur,39.8403,-88.9548,19.89,52,0,5.66,US,1667771491
534,nioro,13.35,-15.75,25.73,47,31,2.53,GM,1667771749
535,creel,27.75,-107.6333,18.44,21,0,4.59,MX,1667771749
536,tucumcari,35.1717,-103.725,19.41,23,11,4.19,US,1667771749
537,dwarka,22.2394,68.9678,26.17,66,38,4.41,IN,1667771750
538,praia,14.9215,-23.5087,25.3,78,0,5.66,CV,1667771750
539,kushima,31.4583,131.2333,15.36,79,98,1.82,JP,1667771750
540,wajid,3.8093,43.2471,23.79,77,86,5.82,SO,1667771751
541,kozhva,65.1073,57.0459,0.17,98,100,2.32,RU,1667771751
542,moissala,8.3404,17.7663,23.51,44,78,1.57,TD,1667771751
543,amapa,1.0,-52.0,22.98,97,100,0.76,BR,1667771752
544,sorong,-0.8833,131.25,26.11,84,93,2.05,ID,1667771752
545,buribay,51.9617,58.1592,-6.03,93,36,4.37,RU,1667771752
546,bone,51.9669,12.1396,7.94,66,100,5.55,DE,1667771753
547,canyon,34.9803,-101.9188,20.02,38,25,4.59,US,1667771753
548,den helder,52.9599,4.7593,13.99,86,40,10.73,NL,1667771543
549,husavik,66.0449,-17.3389,3.57,88,100,3.1,IS,1667771753
550,lagoa,39.05,-27.9833,17.9,78,59,11.35,PT,1667771754
551,chumikan,54.7183,135.315,-4.58,72,100,9.53,RU,1667771754
552,kuzhorskaya,44.6751,40.3103,3.41,83,0,5.33,RU,1667771754
553,molochnoye,59.2917,39.6787,-0.17,97,100,4.6,RU,1667771755
554,canar,-2.55,-78.9333,17.02,84,86,0.69,EC,1667771755
555,beatrice,40.2681,-96.747,16.21,18,0,6.17,US,1667771755
556,bhimunipatnam,17.8833,83.4333,22.08,80,0,2.39,IN,1667771756
557,sao miguel do araguaia,-13.275,-50.1628,24.53,69,59,1.46,BR,1667771756
558,homer,59.6425,-151.5483,-2.33,49,48,8.05,US,1667771756
559,tete,-16.1564,33.5867,30.08,58,40,2.68,MZ,1667771757
560,aberdeen,57.1437,-2.0981,8.61,93,100,1.03,GB,1667771647
